qtd_filhos,idade,tempo_emprego,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents,possui_fone_comercial_1,possui_fone_1,possui_email_1
0,29.45205479452055,6.693150684931508,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,57.95890410958904,0.3561643835616438,2.0,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,53.950684931506856,14.446575342465751,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,40.73150684931507,1.6054794520547946,2.0,False,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,40.73150684931507,1.6054794520547946,2.0,False,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,40.73150684931507,1.6054794520547946,2.0,False,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,63.52602739726027,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
0,63.52602739726027,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
2,30.906849315068488,4.778082191780823,4.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,25.83561643835617,3.2739726027397262,3.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,25.83561643835617,3.2739726027397262,3.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,40.32328767123288,15.282191780821917,2.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,40.32328767123288,15.282191780821917,2.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,30.252054794520546,8.695890410958905,1.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,30.252054794520546,8.695890410958905,1.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,30.252054794520546,8.695890410958905,1.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,34.26301369863014,1.356164383561644,3.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,34.26301369863014,1.356164383561644,3.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,34.26301369863014,1.356164383561644,3.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,34.26301369863014,1.356164383561644,3.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,34.26301369863014,1.356164383561644,3.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,34.26301369863014,1.356164383561644,3.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,56.44931506849315,0.6904109589041096,2.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,38.145205479452045,6.273972602739726,2.0,False,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,38.145205479452045,6.273972602739726,2.0,False,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,52.88767123287671,1.2712328767123289,1.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0,22.416438356164388,3.608219178082192,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,64.32876712328768,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,64.32876712328768,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,47.32602739726028,3.6931506849315063,2.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,47.32602739726028,3.6931506849315063,2.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,47.32602739726028,3.6931506849315063,2.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,47.32602739726028,3.6931506849315063,2.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,47.32602739726028,3.6931506849315063,2.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,53.97808219178082,27.04109589041096,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,53.97808219178082,27.04109589041096,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,53.97808219178082,27.04109589041096,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,53.97808219178082,27.04109589041096,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,53.97808219178082,27.04109589041096,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,36.27671232876713,12.194520547945206,2.0,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,33.23287671232877,2.1863013698630143,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2,26.67397260273973,7.863013698630137,4.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,26.67397260273973,7.863013698630137,4.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,26.67397260273973,7.863013698630137,4.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,44.37260273972603,17.035616438356165,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,44.37260273972603,17.035616438356165,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,32.07123287671233,3.1890410958904107,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0,32.07123287671233,3.1890410958904107,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0,32.07123287671233,3.1890410958904107,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0,32.07123287671233,3.1890410958904107,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0,32.07123287671233,3.1890410958904107,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0,32.07123287671233,3.1890410958904107,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0,32.07123287671233,3.1890410958904107,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0,44.10958904109589,13.531506849315068,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,44.10958904109589,13.531506849315068,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,46.26849315068493,7.361643835616437,2.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,46.26849315068493,7.361643835616437,2.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,46.26849315068493,7.361643835616437,2.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,34.14520547945205,5.945205479452055,4.0,False,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2,34.14520547945205,5.945205479452055,4.0,False,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,32.87123287671233,3.1095890410958904,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,37.232876712328775,2.6904109589041094,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,37.232876712328775,2.6904109589041094,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,37.232876712328775,2.6904109589041094,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,37.232876712328775,2.6904109589041094,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,42.53972602739726,4.778082191780823,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,51.54246575342465,26.70684931506849,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,51.54246575342465,26.70684931506849,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,51.54246575342465,26.70684931506849,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,51.54246575342465,26.70684931506849,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,51.54246575342465,26.70684931506849,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,51.54246575342465,26.70684931506849,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,51.54246575342465,26.70684931506849,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,51.54246575342465,26.70684931506849,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,51.54246575342465,26.70684931506849,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,55.62191780821917,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,41.515068493150686,8.610958904109589,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,41.515068493150686,8.610958904109589,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,58.4,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,58.4,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,32.005479452054786,1.8575342465753424,1.0,False,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,39.38082191780822,2.1863013698630143,1.0,False,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,23.254794520547943,5.027397260273973,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,47.624657534246566,2.4383561643835616,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,47.624657534246566,2.4383561643835616,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,36.863013698630134,7.528767123287671,2.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1,35.26575342465753,10.191780821917806,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2,33.63561643835617,2.6904109589041094,4.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,47.580821917808215,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,52.20821917808219,0.2712328767123288,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,52.20821917808219,0.2712328767123288,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,52.20821917808219,0.2712328767123288,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,52.89041095890411,9.03013698630137,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,52.89041095890411,9.03013698630137,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,52.89041095890411,9.03013698630137,2.0,True,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,52.89041095890411,9.03013698630137,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,27.095890410958905,5.608219178082192,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,58.7013698630137,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,58.7013698630137,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,23.257534246575347,2.5232876712328767,1.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
0,40.24383561643835,10.03013698630137,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0,51.0958904109589,29.961643835616442,2.0,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,51.0958904109589,29.961643835616442,2.0,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,51.0958904109589,29.961643835616442,2.0,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,51.0958904109589,29.961643835616442,2.0,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,27.85205479452055,4.860273972602741,1.0,False,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,27.85205479452055,4.860273972602741,1.0,False,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,27.85205479452055,4.860273972602741,1.0,False,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,52.57808219178082,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,52.57808219178082,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,52.57808219178082,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,59.419178082191785,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,59.419178082191785,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,59.419178082191785,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,59.419178082191785,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,59.419178082191785,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,59.419178082191785,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,59.419178082191785,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,59.419178082191785,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,63.832876712328776,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,35.61369863013699,4.273972602739726,2.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0,35.61369863013699,4.273972602739726,2.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0,35.61369863013699,4.273972602739726,2.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0,35.61369863013699,4.273972602739726,2.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0,25.698630136986303,4.693150684931507,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0,25.698630136986303,4.693150684931507,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0,25.698630136986303,4.693150684931507,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0,25.698630136986303,4.693150684931507,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0,52.92054794520548,12.194520547945206,1.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0,27.087671232876712,6.778082191780823,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,27.087671232876712,6.778082191780823,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,36.104109589041094,3.608219178082192,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,52.98904109589043,20.038356164383558,2.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,52.98904109589043,20.038356164383558,2.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,52.98904109589043,20.038356164383558,2.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,40.15616438356165,12.032876712328768,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,40.15616438356165,12.032876712328768,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,37.14246575342465,1.6054794520547946,2.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,37.14246575342465,1.6054794520547946,2.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,37.14246575342465,1.6054794520547946,2.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,37.14246575342465,1.6054794520547946,2.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,37.14246575342465,1.6054794520547946,2.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,24.895890410958906,4.608219178082192,1.0,False,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,24.895890410958906,4.608219178082192,1.0,False,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,24.895890410958906,4.608219178082192,1.0,False,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,38.67945205479453,8.695890410958905,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,38.67945205479453,8.695890410958905,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,38.67945205479453,8.695890410958905,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2,40.83835616438356,18.7013698630137,4.0,False,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2,40.83835616438356,18.7013698630137,4.0,False,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,60.27945205479452,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,60.27945205479452,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,60.27945205479452,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,42.28767123287671,10.863013698630137,2.0,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,42.28767123287671,10.863013698630137,2.0,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1,32.364383561643834,8.947945205479453,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1,32.364383561643834,8.947945205479453,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,40.77534246575343,14.950684931506851,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,40.77534246575343,14.950684931506851,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,43.175342465753424,1.0246575342465754,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,43.175342465753424,1.0246575342465754,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,28.589041095890412,4.693150684931507,2.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,28.589041095890412,4.693150684931507,2.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,28.589041095890412,4.693150684931507,2.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,35.945205479452056,15.282191780821917,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,35.945205479452056,15.282191780821917,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,34.61917808219178,1.1095890410958904,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,34.61917808219178,1.1095890410958904,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,49.128767123287666,4.027397260273974,1.0,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,43.56438356164385,0.3561643835616438,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,33.649315068493145,1.1095890410958904,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,27.627397260273966,1.8575342465753424,2.0,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,27.627397260273966,1.8575342465753424,2.0,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,27.627397260273966,1.8575342465753424,2.0,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,28.153424657534245,1.523287671232877,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
0,28.153424657534245,1.523287671232877,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
0,28.153424657534245,1.523287671232877,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
0,28.153424657534245,1.523287671232877,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
0,28.153424657534245,1.523287671232877,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
0,28.153424657534245,1.523287671232877,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
0,39.876712328767134,3.3589041095890413,2.0,False,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,39.876712328767134,3.3589041095890413,2.0,False,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,39.876712328767134,3.3589041095890413,2.0,False,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2,41.49041095890411,17.534246575342465,4.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2,41.49041095890411,17.534246575342465,4.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2,41.49041095890411,17.534246575342465,4.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,59.273972602739725,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,59.273972602739725,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,59.273972602739725,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,59.273972602739725,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,59.273972602739725,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,52.38356164383562,10.03013698630137,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,52.38356164383562,10.03013698630137,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,52.38356164383562,10.03013698630137,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
